tick	chip_0	chip_1	chip_2	chip_3	chip_4	chip_5	chip_6	chip_7	chip_8	chip_9	chip_10	chip_11	chip_12	chip_13	chip_14
39419	64	64	64	64	64	0	1	0	14	56	1	0	1	1	0
39420	64	64	64	64	64	1	0	1	13	56	1	1	2	0	0
39421	64	64	64	64	64	1	1	0	13	56	1	2	2	0	0
39422	64	64	64	64	64	2	1	2	12	56	1	2	1	1	0
39423	64	64	64	64	64	2	1	2	12	56	1	2	1	1	0
39424	64	64	64	64	64	2	1	2	12	56	1	2	1	0	0
39425	64	64	64	64	64	2	1	3	12	56	1	2	0	0	0
39426	64	64	64	64	64	2	1	3	12	57	1	1	0	0	0
39427	64	64	64	64	64	2	1	3	12	57	1	0	0	0	0
39428	64	64	64	64	64	2	1	3	12	58	0	0	0	0	0
39429	64	64	64	64	64	1	1	3	13	58	0	0	0	0	0
39430	64	64	64	64	64	0	1	4	13	58	0	0	1	0	1
39431	64	64	64	64	64	0	0	4	13	58	0	2	0	1	0
39432	64	64	64	64	64	0	0	3	13	58	1	2	1	0	0
39433	64	64	64	64	64	1	0	2	13	58	1	2	0	0	1
39434	64	64	64	64	64	1	1	1	13	58	1	1	0	1	0
39435	64	64	64	64	64	2	1	1	13	58	1	0	1	0	0
39436	64	64	64	64	64	2	1	1	13	59	1	1	1	0	0
39437	64	64	64	64	64	2	1	1	13	59	1	1	0	0	0
39438	64	64	64	64	64	2	1	1	13	59	1	0	0	0	0
39439	64	64	64	64	64	2	1	1	13	59	0	0	0	0	0
39440	64	64	64	64	64	1	1	1	13	59	0	0	0	0	0
39441	64	64	64	64	64	0	1	1	13	59	1	0	0	0	0
39442	64	64	64	64	64	1	1	1	13	59	0	0	0	1	0
39443	64	64	64	64	64	0	1	1	13	59	0	0	1	0	0
39444	64	64	64	64	64	1	0	1	13	59	0	1	0	0	0
39445	64	64	64	64	64	0	2	0	13	59	1	0	0	0	0
39446	64	64	64	64	64	1	1	1	12	59	0	0	0	0	0
39447	64	64	64	64	64	0	1	1	12	59	0	0	0	0	0
39448	64	64	64	64	64	0	0	1	13	59	0	0	0	0	0
39449	64	64	64	64	64	0	0	0	13	59	0	0	0	0	0
39450	64	64	64	64	64	0	1	0	12	59	0	0	0	0	0
39451	64	64	64	64	64	0	0	1	11	59	0	0	0	0	0
39452	64	64	64	64	64	0	0	0	12	59	0	0	0	0	0
39453	64	64	64	64	64	0	0	0	11	59	0	0	0	0	0
39454	64	64	64	64	64	0	0	0	11	59	0	1	0	0	0
39455	64	64	64	64	64	0	0	0	10	59	2	0	0	0	0
39456	64	64	64	64	64	1	0	0	9	59	1	0	0	0	0
39457	64	64	64	64	64	1	1	0	8	59	1	0	0	0	0
39458	64	64	64	64	64	1	1	1	7	59	0	0	0	0	0
39459	64	64	64	64	64	0	2	1	8	59	0	0	1	0	1
39460	64	64	64	64	64	0	2	1	8	59	0	1	0	1	0
39461	64	64	64	64	64	1	1	1	8	59	1	0	1	1	0
39462	64	64	64	64	64	1	1	1	9	59	0	1	2	0	0
39463	64	64	64	64	64	0	1	1	9	59	1	1	2	0	0
39464	64	64	64	64	64	1	0	1	9	59	1	1	1	0	0
39465	64	64	64	64	64	2	1	0	9	59	1	2	0	0	0
39466	64	64	64	64	64	2	1	1	8	59	1	1	0	0	0
39467	64	64	64	64	64	2	1	2	8	59	1	0	0	0	0
39468	64	64	64	64	64	2	1	2	8	59	0	0	0	1	0
39469	64	64	64	64	64	1	1	2	8	59	0	0	1	0	0
39470	64	64	64	64	64	0	1	2	8	59	0	1	0	0	0
39471	64	64	64	64	64	0	0	2	8	59	1	0	0	0	0
39472	64	64	64	64	64	1	0	1	8	59	0	1	1	0	0
39473	64	64	64	64	64	0	1	0	8	59	1	1	0	0	0
39474	64	64	64	64	64	1	0	2	7	59	1	0	0	0	0
39475	64	64	64	64	64	1	1	1	7	59	1	0	0	0	1
39476	64	64	64	64	64	1	2	2	7	59	0	0	0	1	1
39477	64	64	64	64	64	0	2	2	7	59	0	0	1	1	0
39478	64	64	64	64	64	0	1	2	7	59	0	1	1	0	0
39479	64	64	64	64	64	0	0	2	7	59	1	1	1	0	0
39480	64	64	64	64	64	1	0	1	8	60	1	1	0	0	0
39481	64	64	64	64	64	1	1	0	8	60	1	0	0	0	0
39482	64	64	64	64	64	1	1	1	7	60	0	0	0	0	0
39483	64	64	64	64	64	0	1	1	7	60	0	1	0	0	0
39484	64	64	64	64	64	0	0	1	7	60	1	1	0	0	0
39485	64	64	64	64	64	1	0	0	7	60	1	0	0	0	1
39486	64	64	64	64	64	1	1	0	6	60	0	0	0	1	0
39487	64	64	64	64	64	0	1	1	5	60	0	0	1	0	0
39488	64	64	64	64	64	0	0	1	5	60	1	1	0	0	0
39489	64	64	64	64	64	1	0	0	5	60	1	0	0	0	0
39490	64	64	64	64	64	1	1	0	4	60	0	0	1	0	0
39491	64	64	64	64	64	0	1	1	3	60	0	1	0	0	0
39492	64	64	64	64	64	0	0	1	3	60	1	0	0	0	0
39493	64	64	64	64	64	1	0	0	3	60	0	0	0	0	0
39494	64	64	64	64	64	1	1	0	3	60	0	0	0	0	0
39495	64	64	64	64	64	0	1	1	2	60	0	0	0	0	0
39496	64	64	64	64	64	1	0	1	2	60	0	0	0	0	0
39497	64	64	64	64	64	0	1	0	2	60	0	0	0	0	0
39498	64	64	64	64	64	1	0	1	1	60	0	0	0	1	0
39499	64	64	64	64	64	0	2	0	1	60	0	1	1	0	1
39500	64	64	64	64	64	0	1	1	0	60	1	1	0	1	0
39501	64	64	64	64	64	1	0	2	1	59	1	0	1	0	0
39502	64	64	64	64	64	1	1	1	1	59	0	1	0	0	0
39503	64	64	64	64	64	0	2	1	1	59	1	0	0	0	0
39504	64	64	64	64	64	1	1	2	1	59	0	0	0	0	0
39505	64	64	64	64	64	0	1	2	1	59	0	0	0	0	0
39506	64	64	64	64	64	0	0	2	1	59	0	1	0	0	0
39507	64	64	64	64	64	0	0	1	1	60	1	0	0	0	1
39508	64	64	64	64	64	1	0	1	2	60	0	1	0	1	0
39509	64	64	64	64	64	0	1	0	2	61	1	0	1	0	0
39510	64	64	64	64	64	1	0	1	1	61	0	1	0	1	0
39511	64	64	64	64	64	0	1	0	1	61	1	0	1	0	0
39512	64	64	64	64	64	1	0	1	0	61	0	1	1	0	0
39513	64	64	64	64	64	0	1	0	1	60	1	1	0	1	0
39514	64	64	64	64	64	1	0	1	0	60	1	0	1	0	0
39515	64	64	64	64	64	1	1	0	1	59	0	1	0	0	0
39516	64	64	64	64	64	0	1	1	0	59	1	0	0	0	0
39517	64	64	64	64	64	1	0	1	1	58	0	1	1	1	0
39518	64	64	64	64	64	1	1	0	1	58	2	1	2	0	0
39519	64	64	64	64	64	1	2	1	0	58	2	1	1	0	0
39520	64	64	64	64	64	1	2	1	1	57	2	1	0	0	1
39521	64	64	64	64	64	1	2	1	1	57	2	1	0	1	0
39522	64	64	64	64	64	1	2	1	1	57	3	0	1	1	0
39523	64	64	64	64	64	1	2	1	1	57	2	1	1	0	0
39524	64	64	64	64	64	1	2	1	1	57	2	1	0	0	0
39525	64	64	64	64	64	1	2	1	1	57	2	0	0	0	0
39526	64	64	64	64	64	2	3	1	1	57	1	1	0	0	0
39527	64	64	64	64	64	2	3	1	1	57	1	0	0	1	0
39528	64	64	64	64	64	2	3	1	2	58	0	0	1	0	0
39529	64	64	64	64	64	1	3	1	2	58	0	1	0	0	0
39530	64	64	64	64	64	0	3	1	3	58	1	0	0	0	0
39531	64	64	64	64	64	1	2	1	3	58	0	0	0	0	0
39532	64	64	64	64	64	0	2	1	3	58	0	0	0	0	0
39533	64	64	64	64	64	0	1	1	3	58	0	0	0	0	0
39534	64	64	64	64	64	0	1	1	3	58	0	1	0	0	0
39535	64	64	64	64	64	0	0	1	3	58	1	0	0	0	0
39536	64	64	64	64	64	2	0	0	3	58	0	0	0	0	0
39537	64	64	64	64	64	1	2	0	3	58	0	0	0	1	0
39538	64	64	64	64	64	0	2	1	2	58	1	0	1	1	0
39539	64	64	64	64	64	1	1	1	2	58	0	1	1	0	0
39540	64	64	64	64	64	0	1	1	2	58	1	1	0	0	0
39541	64	64	64	64	64	1	0	1	2	58	1	0	1	0	0
39542	64	64	64	64	64	1	1	0	2	59	0	1	0	0	0
39543	64	64	64	64	64	0	1	1	1	59	1	0	0	0	0
39544	64	64	64	64	64	1	0	1	1	60	0	0	0	0	0
39545	64	64	64	64	64	0	1	0	1	60	0	0	0	0	0
39546	64	64	64	64	64	0	0	1	0	60	0	0	0	0	1
39547	64	64	64	64	64	0	0	1	1	59	0	0	0	1	0
39548	64	64	64	64	64	0	1	1	1	60	0	0	1	0	0
39549	64	64	64	64	64	0	0	1	1	60	0	1	0	0	0
39550	64	64	64	64	64	0	0	0	1	60	1	0	0	0	0
39551	64	64	64	64	64	1	0	0	0	60	0	0	0	0	0
39552	64	64	64	64	64	0	1	0	0	59	1	0	0	0	0
39553	64	64	64	64	64	1	0	1	0	58	0	0	0	0	0
39554	64	64	64	64	64	0	1	0	1	57	0	0	1	0	0
39555	64	64	64	64	64	0	0	1	0	57	1	1	0	0	0
39556	64	64	64	64	64	2	0	0	2	56	1	0	0	0	0
39557	64	64	64	64	64	2	1	1	1	56	0	0	0	0	0
39558	64	64	64	64	64	1	1	1	1	56	0	0	0	0	0
39559	64	64	64	64	64	0	1	1	1	56	0	0	0	0	0
39560	64	64	64	64	64	0	0	1	1	56	0	0	0	0	0
39561	64	64	64	64	64	0	0	0	1	56	0	0	0	0	0
39562	64	64	64	64	64	0	0	0	0	56	0	0	0	0	0
39563	64	64	64	64	64	0	0	0	0	55	0	0	0	0	0
39564	64	64	64	64	64	1	0	0	0	55	0	0	0	0	0
39565	64	64	64	64	64	0	1	0	0	54	0	0	1	1	1
39566	64	64	64	64	64	0	0	1	0	54	1	1	1	1	0
39567	64	64	64	64	64	2	0	0	2	53	1	1	1	0	0
39568	64	64	64	64	64	2	1	0	1	54	1	1	0	1	0
39569	64	64	64	64	64	2	1	1	0	55	1	0	1	1	0
39570	64	64	64	64	64	2	2	1	1	55	0	1	2	0	0
39571	64	64	64	64	64	1	2	1	1	55	1	2	1	0	0
39572	64	64	64	64	64	1	2	1	1	55	1	2	0	0	0
39573	64	64	64	64	64	1	2	1	1	55	2	1	0	0	0
39574	64	64	64	64	64	1	2	1	1	55	2	0	1	0	1
39575	64	64	64	64	64	1	2	1	1	55	1	1	0	1	0
39576	64	64	64	64	64	1	2	1	1	55	1	0	1	0	0
39577	64	64	64	64	64	1	2	1	1	55	0	1	0	0	0
39578	64	64	64	64	64	1	2	1	1	55	1	0	0	0	0
39579	64	64	64	64	64	1	2	1	1	55	0	0	0	0	0
39580	64	64	64	64	64	0	2	1	1	55	0	0	0	0	0
39581	64	64	64	64	64	0	1	1	1	55	0	0	0	0	0
39582	64	64	64	64	64	0	0	1	1	55	0	0	0	1	0
39583	64	64	64	64	64	0	1	0	1	55	0	0	2	0	0
39584	64	64	64	64	64	1	0	1	0	55	0	1	1	0	0
39585	64	64	64	64	64	0	1	0	1	54	1	1	0	0	0
39586	64	64	64	64	64	1	0	2	0	54	1	0	0	0	0
39587	64	64	64	64	64	1	1	1	1	53	0	1	0	0	0
39588	64	64	64	64	64	1	1	1	1	54	1	0	0	0	1
39589	64	64	64	64	64	1	1	1	1	55	0	0	0	1	0
39590	64	64	64	64	64	0	1	1	1	55	0	0	1	1	1
39591	64	64	64	64	64	0	0	1	1	56	0	1	1	1	0
39592	64	64	64	64	64	1	0	0	1	56	2	1	1	1	0
39593	64	64	64	64	64	2	1	0	0	56	2	1	1	0	0
39594	64	64	64	64	64	2	1	1	0	55	2	1	0	0	0
39595	64	64	64	64	64	2	2	1	1	54	2	0	0	0	0
39596	64	64	64	64	64	2	2	1	1	54	1	0	0	1	0
39597	64	64	64	64	64	2	2	1	2	54	0	1	1	0	0
39598	64	64	64	64	64	1	2	1	3	54	1	1	0	1	0
39599	64	64	64	64	64	1	3	1	4	54	2	0	1	0	0
39600	64	64	64	64	64	1	3	2	4	54	2	1	0	0	0
39601	64	64	64	64	64	1	3	3	5	54	2	1	0	0	0
39602	64	64	64	64	64	1	3	3	5	54	2	0	0	0	0
39603	64	64	64	64	64	1	3	3	5	54	1	0	0	0	1
39604	64	64	64	64	64	1	3	3	5	54	0	0	0	1	0
39605	64	64	64	64	64	0	3	3	5	54	0	0	1	0	0
39606	64	64	64	64	64	1	2	3	5	54	0	1	0	0	0
39607	64	64	64	64	64	0	2	3	5	54	1	0	0	0	0
39608	64	64	64	64	64	1	1	3	5	54	0	0	0	0	0
39609	64	64	64	64	64	0	1	3	5	54	0	0	0	0	0
39610	64	64	64	64	64	0	0	3	5	54	0	0	0	0	0
39611	64	64	64	64	64	0	1	3	6	54	0	0	0	0	0
39612	64	64	64	64	64	1	0	3	6	54	0	0	0	0	0
39613	64	64	64	64	64	0	1	2	6	54	0	0	0	0	0
39614	64	64	64	64	64	0	0	2	6	54	0	0	0	0	0
39615	64	64	64	64	64	0	0	1	6	54	0	0	0	0	0
39616	64	64	64	64	64	0	0	0	6	54	0	0	0	0	0
39617	64	64	64	64	64	0	0	0	5	54	0	0	0	0	0
39618	64	64	64	64	64	0	0	0	4	54	1	0	0	0	0
39619	64	64	64	64	64	1	0	0	3	54	0	0	0	0	0
39620	64	64	64	64	64	0	1	0	2	54	0	0	0	1	0
39621	64	64	64	64	64	0	1	1	1	54	0	0	1	0	0
39622	64	64	64	64	64	0	1	1	1	54	0	1	0	0	0
39623	64	64	64	64	64	0	0	1	1	54	1	0	0	0	1
39624	64	64	64	64	64	2	0	0	1	54	0	0	0	1	0
39625	64	64	64	64	64	2	1	0	0	54	0	0	1	0	0
39626	64	64	64	64	64	1	1	1	0	53	1	1	0	0	0
39627	64	64	64	64	64	1	1	1	1	52	1	0	0	0	0
39628	64	64	64	64	64	1	1	1	2	52	0	0	0	0	0
39629	64	64	64	64	64	0	1	1	2	52	0	0	1	0	0
39630	64	64	64	64	64	1	0	1	2	53	0	1	0	0	0
39631	64	64	64	64	64	0	1	0	2	53	1	1	1	0	0
39632	64	64	64	64	64	1	0	1	1	53	1	1	0	0	0
39633	64	64	64	64	64	1	1	0	1	53	1	0	0	0	0
39634	64	64	64	64	64	1	1	1	0	53	0	0	0	0	0
39635	64	64	64	64	64	0	1	1	1	52	0	0	0	0	0
39636	64	64	64	64	64	0	0	1	1	53	0	1	0	0	0
39637	64	64	64	64	64	1	0	0	2	54	1	0	0	0	0
39638	64	64	64	64	64	1	1	0	1	54	0	0	0	0	0
39639	64	64	64	64	64	0	1	1	1	54	0	0	0	0	0
39640	64	64	64	64	64	0	0	1	1	54	0	0	0	0	0
39641	64	64	64	64	64	0	0	0	1	54	0	0	0	0	0
39642	64	64	64	64	64	1	0	0	0	54	0	0	0	0	0
39643	64	64	64	64	64	0	2	0	0	53	0	0	0	0	0
39644	64	64	64	64	64	0	1	1	0	53	0	0	0	0	0
39645	64	64	64	64	64	0	0	1	1	52	0	1	0	0	0
39646	64	64	64	64	64	0	0	0	1	53	1	0	0	0	0
39647	64	64	64	64	64	1	0	0	0	53	0	0	0	0	0
39648	64	64	64	64	64	0	1	0	0	52	0	0	0	0	0
39649	64	64	64	64	64	0	0	2	0	51	0	0	0	0	0
39650	64	64	64	64	64	1	0	1	1	50	0	0	0	0	0
39651	64	64	64	64	64	0	2	0	1	50	0	1	0	0	0
39652	64	64	64	64	64	0	1	1	0	50	1	0	0	0	0
39653	64	64	64	64	64	1	0	1	1	49	0	0	0	0	0
39654	64	64	64	64	64	0	1	0	1	49	0	0	0	0	0
39655	64	64	64	64	64	0	0	1	0	49	0	0	0	0	0
39656	64	64	64	64	64	0	0	0	1	48	0	0	0	0	0
39657	64	64	64	64	64	0	0	0	0	48	0	0	0	0	0
39658	64	64	64	64	64	0	0	0	0	47	0	1	0	0	0
39659	64	64	64	64	64	0	0	1	0	46	1	0	0	1	0
39660	64	64	64	64	64	1	0	1	1	45	0	0	1	0	0
39661	64	64	64	64	64	0	1	0	1	45	0	1	0	0	0
39662	64	64	64	64	64	1	0	1	0	45	1	0	0	0	0
39663	64	64	64	64	64	1	1	0	1	44	1	0	0	0	0
39664	64	64	64	64	64	2	1	1	0	45	0	0	0	0	0
39665	64	64	64	64	64	1	1	1	1	44	1	0	0	0	0
39666	64	64	64	64	64	1	1	1	1	44	0	0	0	0	0
39667	64	64	64	64	64	0	1	1	1	44	0	0	0	0	0
39668	64	64	64	64	64	0	0	1	1	44	0	0	0	0	0
39669	64	64	64	64	64	0	0	0	1	44	0	0	0	0	0
39670	64	64	64	64	64	0	0	0	0	44	0	0	0	0	0
39671	64	64	64	64	64	0	0	0	0	44	0	0	0	1	0
39672	64	64	64	64	64	0	0	0	0	43	0	1	1	0	0
39673	64	64	64	64	64	0	0	0	0	42	1	1	1	0	0
39674	64	64	64	64	64	1	0	0	0	41	1	1	0	0	0
39675	64	64	64	64	64	1	1	0	1	40	2	0	0	0	0
39676	64	64	64	64	64	1	1	1	0	40	1	1	0	0	0
39677	64	64	64	64	64	2	1	1	1	39	1	0	0	0	0
39678	64	64	64	64	64	2	1	1	1	39	0	0	0	0	0
39679	64	64	64	64	64	1	1	1	2	40	0	0	0	0	0
39680	64	64	64	64	64	0	1	1	2	40	0	0	0	0	0
39681	64	64	64	64	64	0	0	2	2	40	0	0	0	0	0
39682	64	64	64	64	64	0	0	1	2	40	0	0	0	0	0
39683	64	64	64	64	64	0	0	0	2	40	0	0	0	0	0
39684	64	64	64	64	64	0	0	0	1	40	0	0	0	0	0
39685	64	64	64	64	64	0	0	0	0	41	0	0	0	0	0
39686	64	64	64	64	64	0	0	1	0	40	0	0	0	1	0
39687	64	64	64	64	64	0	0	0	1	39	0	0	1	0	0
39688	64	64	64	64	64	0	0	0	0	39	0	1	0	1	1
39689	64	64	64	64	64	1	1	0	0	38	1	0	1	2	0
39690	64	64	64	64	64	1	1	2	0	37	0	2	1	1	0
39691	64	64	64	64	64	0	1	2	1	36	1	2	1	1	0
39692	64	64	64	64	64	1	0	2	1	36	1	2	2	0	0
39693	64	64	64	64	64	1	1	1	1	36	1	2	1	0	0
39694	64	64	64	64	64	1	1	1	1	36	1	2	0	0	0
39695	64	64	64	64	64	1	1	1	1	36	1	2	0	0	0
39696	64	64	64	64	64	1	1	1	1	36	1	1	0	0	0
39697	64	64	64	64	64	1	1	1	1	36	1	0	0	0	0
39698	64	64	64	64	64	1	1	1	1	36	0	0	0	0	0
39699	64	64	64	64	64	1	1	1	1	36	0	0	0	0	0
39700	64	64	64	64	64	1	1	1	1	36	0	0	0	0	0
39701	64	64	64	64	64	0	1	1	1	36	0	0	0	0	0
39702	64	64	64	64	64	0	0	1	2	36	0	0	0	1	0
39703	64	64	64	64	64	0	0	0	2	36	0	0	2	0	0
39704	64	64	64	64	64	1	0	0	2	36	1	1	1	0	0
39705	64	64	64	64	64	1	1	0	1	36	1	1	0	0	0
39706	64	64	64	64	64	1	1	1	0	36	1	1	0	0	0
39707	64	64	64	64	64	1	1	1	1	35	1	0	0	0	0
39708	64	64	64	64	64	2	1	1	1	35	1	0	0	0	0
39709	64	64	64	64	64	2	1	1	1	35	1	0	0	0	1
39710	64	64	64	64	64	2	1	1	1	35	1	0	0	1	0
39711	64	64	64	64	64	2	2	1	1	35	0	0	1	0	0
39712	64	64	64	64	64	1	2	1	1	35	0	1	0	0	0
39713	64	64	64	64	64	0	2	1	1	35	1	0	0	0	1
39714	64	64	64	64	64	1	1	1	1	35	1	0	1	1	0
39715	64	64	64	64	64	2	1	1	1	35	0	1	1	0	0
39716	64	64	64	64	64	1	1	1	1	35	1	1	0	0	0
39717	64	64	64	64	64	1	1	1	1	35	1	0	0	0	0
39718	64	64	64	64	64	1	1	1	1	35	0	0	0	0	0
39719	64	64	64	64	64	0	1	1	1	35	0	0	0	0	0
39720	64	64	64	64	64	0	0	1	1	35	0	0	0	0	0
39721	64	64	64	64	64	0	0	0	1	35	0	1	0	0	0
39722	64	64	64	64	64	0	0	1	0	35	1	0	1	0	0
39723	64	64	64	64	64	1	1	0	1	34	0	1	0	0	1
39724	64	64	64	64	64	0	1	1	0	34	1	1	0	1	0
39725	64	64	64	64	64	2	0	1	1	33	1	0	1	0	0
39726	64	64	64	64	64	2	1	0	1	33	0	1	0	0	1
39727	64	64	64	64	64	1	1	1	0	33	1	0	1	1	0
39728	64	64	64	64	64	1	1	1	1	32	0	2	1	0	0
39729	64	64	64	64	64	0	1	1	1	32	1	2	0	0	0
39730	64	64	64	64	64	1	1	1	1	32	1	1	0	0	0
39731	64	64	64	64	64	1	1	1	1	32	1	0	0	0	0
39732	64	64	64	64	64	1	1	1	1	32	0	0	0	0	0
39733	64	64	64	64	64	0	1	1	1	32	0	1	0	0	0
39734	64	64	64	64	64	0	0	1	1	32	2	0	0	0	0
39735	64	64	64	64	64	1	0	0	1	32	1	0	0	0	0
39736	64	64	64	64	64	1	1	0	0	32	0	0	0	0	0
39737	64	64	64	64	64	0	1	2	1	32	0	0	0	0	0
39738	64	64	64	64	64	0	0	2	1	32	0	0	0	0	0
39739	64	64	64	64	64	0	0	1	1	32	0	0	0	0	1
39740	64	64	64	64	64	0	0	0	1	33	0	0	0	1	0
39741	64	64	64	64	64	0	0	0	1	33	0	0	1	0	0
39742	64	64	64	64	64	0	0	1	0	33	0	1	0	1	0
39743	64	64	64	64	64	0	0	0	1	32	1	0	1	0	0
39744	64	64	64	64	64	1	0	0	0	32	1	1	0	0	0
39745	64	64	64	64	64	1	1	0	0	31	1	0	0	0	0
39746	64	64	64	64	64	1	1	1	0	30	1	0	0	0	0
39747	64	64	64	64	64	2	1	1	1	29	0	0	0	0	0
39748	64	64	64	64	64	1	1	1	1	29	0	0	0	0	0
39749	64	64	64	64	64	0	1	1	1	29	0	0	0	0	0
39750	64	64	64	64	64	0	0	1	1	29	0	0	0	1	0
39751	64	64	64	64	64	0	0	0	1	29	0	0	1	0	0
39752	64	64	64	64	64	0	0	0	1	29	0	1	0	0	0
39753	64	64	64	64	64	0	1	0	1	29	1	1	0	1	0
39754	64	64	64	64	64	1	0	1	0	29	1	0	1	0	0
39755	64	64	64	64	64	1	1	0	2	28	0	1	0	0	0
39756	64	64	64	64	64	0	1	1	1	28	1	0	0	0	0
39757	64	64	64	64	64	1	0	1	1	28	0	0	1	0	0
39758	64	64	64	64	64	0	1	0	1	28	0	1	0	0	0
39759	64	64	64	64	64	0	0	1	1	28	1	0	0	0	0
39760	64	64	64	64	64	1	0	0	1	28	1	1	0	0	0
39761	64	64	64	64	64	1	1	0	0	29	1	1	0	0	0
39762	64	64	64	64	64	1	1	1	0	28	1	0	0	1	0
39763	64	64	64	64	64	1	1	1	1	27	0	0	2	0	0
39764	64	64	64	64	64	0	1	1	1	27	0	1	1	1	0
39765	64	64	64	64	64	0	0	1	1	27	1	1	1	0	0
39766	64	64	64	64	64	2	0	0	1	27	1	1	0	0	0
39767	64	64	64	64	64	2	1	0	0	27	1	0	0	0	0
39768	64	64	64	64	64	2	1	1	0	26	0	0	0	0	0
39769	64	64	64	64	64	1	1	1	1	25	0	1	0	0	0
39770	64	64	64	64	64	0	1	1	1	25	2	0	0	0	0
39771	64	64	64	64	64	1	1	2	1	25	1	0	0	0	0
39772	64	64	64	64	64	1	1	2	1	25	0	0	1	1	0
39773	64	64	64	64	64	1	1	2	1	25	0	1	1	0	0
39774	64	64	64	64	64	0	1	2	2	25	1	1	0	0	0
39775	64	64	64	64	64	1	0	2	2	25	1	0	0	0	0
39776	64	64	64	64	64	1	1	1	2	25	0	0	0	0	0
39777	64	64	64	64	64	0	1	1	2	25	0	0	0	1	0
39778	64	64	64	64	64	0	1	1	2	25	0	0	1	0	0
39779	64	64	64	64	64	0	0	2	2	25	0	1	0	0	0
39780	64	64	64	64	64	0	0	1	2	25	1	0	0	0	0
39781	64	64	64	64	64	1	0	0	2	25	0	1	0	0	0
39782	64	64	64	64	64	0	1	0	1	26	1	1	0	0	0
39783	64	64	64	64	64	2	0	1	0	26	1	0	0	0	0
39784	64	64	64	64	64	3	1	0	1	25	1	1	0	0	0
39785	64	64	64	64	64	3	1	1	0	26	1	0	0	0	0
39786	64	64	64	64	64	3	1	1	1	25	0	0	1	0	0
39787	64	64	64	64	64	3	1	1	1	25	0	1	0	0	0
39788	64	64	64	64	64	2	1	2	1	25	1	0	0	0	0
39789	64	64	64	64	64	2	1	2	1	25	0	0	0	0	0
39790	64	64	64	64	64	1	1	2	1	25	1	0	0	1	0
39791	64	64	64	64	64	1	1	2	1	25	0	0	1	0	0
39792	64	64	64	64	64	0	2	2	1	25	0	1	0	0	0
39793	64	64	64	64	64	0	1	2	1	25	1	0	0	0	0
39794	64	64	64	64	64	1	1	2	1	26	0	1	0	1	0
39795	64	64	64	64	64	0	1	2	2	27	1	0	1	1	0
39796	64	64	64	64	64	1	0	2	2	27	1	1	1	0	1
39797	64	64	64	64	64	1	1	1	2	27	1	1	1	1	0
39798	64	64	64	64	64	1	1	1	2	27	1	1	1	0	0
39799	64	64	64	64	64	1	1	1	2	27	1	1	0	0	0
39800	64	64	64	64	64	1	1	1	2	27	1	0	0	0	0
39801	64	64	64	64	64	1	1	1	3	27	0	1	0	0	0
39802	64	64	64	64	64	0	1	1	4	27	1	0	1	0	0
39803	64	64	64	64	64	1	0	1	5	27	1	1	0	0	0
39804	64	64	64	64	64	1	1	0	5	27	1	0	0	0	0
39805	64	64	64	64	64	1	1	1	4	27	0	0	0	0	0
39806	64	64	64	64	64	0	1	1	4	27	0	0	0	0	0
39807	64	64	64	64	64	0	0	1	4	27	1	0	0	0	0
39808	64	64	64	64	64	2	0	0	4	27	0	0	0	1	1
39809	64	64	64	64	64	1	1	0	3	27	0	0	1	1	0
39810	64	64	64	64	64	1	1	1	3	27	0	1	1	1	0
39811	64	64	64	64	64	0	1	1	3	27	2	1	1	0	0
39812	64	64	64	64	64	1	0	1	3	28	2	1	0	0	0
39813	64	64	64	64	64	2	1	1	3	28	2	0	0	0	0
39814	64	64	64	64	64	2	1	1	3	28	2	0	0	0	0
39815	64	64	64	64	64	2	1	1	3	28	1	0	0	0	0
39816	64	64	64	64	64	2	1	1	3	28	0	1	0	0	0
39817	64	64	64	64	64	1	1	1	3	28	2	0	0	0	0
39818	64	64	64	64	64	1	1	1	4	28	1	0	0	0	0
39819	64	64	64	64	64	1	1	1	4	28	0	0	0	0	1
39820	64	64	64	64	64	0	1	2	4	28	1	0	0	1	0
39821	64	64	64	64	64	1	1	2	4	28	0	0	1	0	0
39822	64	64	64	64	64	0	2	2	4	28	0	1	0	1	0
39823	64	64	64	64	64	0	1	2	4	28	1	0	1	0	0
39824	64	64	64	64	64	1	0	2	4	28	0	1	1	0	0
39825	64	64	64	64	64	0	1	1	4	28	1	1	0	0	1
39826	64	64	64	64	64	1	0	1	4	28	2	0	0	1	0
39827	64	64	64	64	64	1	1	0	4	28	1	0	1	0	0
39828	64	64	64	64	64	1	1	1	3	28	0	1	0	0	0
39829	64	64	64	64	64	0	1	1	3	28	1	0	1	0	0
39830	64	64	64	64	64	1	1	1	3	28	0	1	0	0	0
39831	64	64	64	64	64	0	1	1	3	28	1	0	0	0	0
39832	64	64	64	64	64	1	0	1	4	28	0	0	0	0	0
39833	64	64	64	64	64	0	1	0	4	28	0	0	0	0	0
39834	64	64	64	64	64	0	0	1	3	28	0	0	1	1	0
39835	64	64	64	64	64	0	0	0	3	28	0	2	1	0	0
39836	64	64	64	64	64	0	0	0	2	28	1	2	0	0	0
39837	64	64	64	64	64	1	0	0	1	29	1	1	0	0	0
39838	64	64	64	64	64	1	1	0	1	30	1	0	0	0	0
39839	64	64	64	64	64	1	1	1	0	30	0	0	0	0	0
